sender,time_ms,type
10027,461.3,inhibitory
10088,461.8,inhibitory
67,462.0,excitatory
10025,462.2,inhibitory
10097,462.2,inhibitory
90,462.3,excitatory
10089,462.40000000000003,inhibitory
54,462.5,excitatory
10002,462.6,inhibitory
10045,462.7,inhibitory
19,462.90000000000003,excitatory
10012,463.3,inhibitory
10052,463.5,inhibitory
10068,463.6,inhibitory
76,463.8,excitatory
49,464.0,excitatory
10091,464.0,inhibitory
10035,464.0,inhibitory
98,464.3,excitatory
10078,464.3,inhibitory
10080,464.3,inhibitory
34,464.40000000000003,excitatory
59,464.40000000000003,excitatory
10018,464.40000000000003,inhibitory
10034,464.40000000000003,inhibitory
53,464.5,excitatory
10014,464.6,inhibitory
10100,464.6,inhibitory
10005,464.6,inhibitory
10069,464.7,inhibitory
10083,464.8,inhibitory
3,464.90000000000003,excitatory
88,464.90000000000003,excitatory
32,465.0,excitatory
58,465.0,excitatory
4,465.1,excitatory
44,465.1,excitatory
10062,465.3,inhibitory
30,465.40000000000003,excitatory
10081,465.5,inhibitory
10098,465.5,inhibitory
33,465.5,excitatory
93,465.6,excitatory
10030,465.6,inhibitory
48,466.1,excitatory
66,466.2,excitatory
37,466.2,excitatory
13,466.3,excitatory
52,466.3,excitatory
83,466.3,excitatory
25,466.3,excitatory
89,466.40000000000003,excitatory
20,466.40000000000003,excitatory
100,466.5,excitatory
8,466.5,excitatory
10001,466.6,inhibitory
14,466.7,excitatory
36,466.8,excitatory
10072,466.8,inhibitory
21,466.90000000000003,excitatory
10093,467.0,inhibitory
62,468.1,excitatory
10029,468.8,inhibitory
10076,468.90000000000003,inhibitory
10086,468.90000000000003,inhibitory
10084,469.3,inhibitory
75,469.6,excitatory
10094,469.8,inhibitory
10057,470.5,inhibitory
10096,470.7,inhibitory
10019,470.90000000000003,inhibitory
79,471.0,excitatory
10021,471.40000000000003,inhibitory
10020,471.5,inhibitory
10043,471.7,inhibitory
10095,471.8,inhibitory
10066,471.90000000000003,inhibitory
56,472.1,excitatory
10099,472.1,inhibitory
38,472.2,excitatory
94,472.3,excitatory
10051,472.40000000000003,inhibitory
39,472.7,excitatory
74,472.90000000000003,excitatory
10060,473.0,inhibitory
55,473.0,excitatory
10048,473.0,inhibitory
24,473.0,excitatory
10073,473.40000000000003,inhibitory
91,473.6,excitatory
72,473.7,excitatory
10022,474.0,inhibitory
10053,474.40000000000003,inhibitory
40,474.8,excitatory
11,474.8,excitatory
10059,474.90000000000003,inhibitory
97,475.1,excitatory
10041,475.1,inhibitory
10,475.3,excitatory
10061,475.3,inhibitory
81,475.40000000000003,excitatory
10058,475.5,inhibitory
26,475.5,excitatory
46,475.6,excitatory
44,475.6,excitatory
80,475.7,excitatory
47,475.7,excitatory
10071,475.90000000000003,inhibitory
10033,476.1,inhibitory
86,476.5,excitatory
54,476.5,excitatory
78,476.8,excitatory
10086,476.8,inhibitory
100,476.90000000000003,excitatory
68,477.2,excitatory
10024,477.7,inhibitory
77,477.7,excitatory
10008,478.5,inhibitory
10070,479.6,inhibitory
90,479.8,excitatory
10004,479.90000000000003,inhibitory
61,480.0,excitatory
10064,480.0,inhibitory
10006,480.2,inhibitory
92,480.3,excitatory
57,480.3,excitatory
32,480.3,excitatory
70,480.40000000000003,excitatory
10090,480.40000000000003,inhibitory
52,480.5,excitatory
16,480.5,excitatory
59,480.6,excitatory
10027,481.0,inhibitory
10068,481.1,inhibitory
17,481.1,excitatory
10042,481.2,inhibitory
71,481.2,excitatory
85,481.3,excitatory
83,481.3,excitatory
10082,481.3,inhibitory
10030,481.5,inhibitory
12,481.6,excitatory
10079,481.6,inhibitory
10028,481.6,inhibitory
10013,481.6,inhibitory
10084,481.7,inhibitory
47,481.7,excitatory
10009,481.8,inhibitory
10043,482.0,inhibitory
76,482.1,excitatory
10023,482.1,inhibitory
23,482.2,excitatory
10077,482.40000000000003,inhibitory
10011,482.5,inhibitory
18,482.5,excitatory
10036,482.6,inhibitory
45,482.7,excitatory
42,482.90000000000003,excitatory
34,482.90000000000003,excitatory
10044,482.90000000000003,inhibitory
10074,482.90000000000003,inhibitory
10002,482.90000000000003,inhibitory
69,483.1,excitatory
99,483.2,excitatory
21,483.3,excitatory
30,483.40000000000003,excitatory
10039,483.40000000000003,inhibitory
10055,483.40000000000003,inhibitory
48,483.5,excitatory
49,483.5,excitatory
10016,483.7,inhibitory
94,483.7,excitatory
63,484.0,excitatory
10097,484.0,inhibitory
10100,484.1,inhibitory
14,484.1,excitatory
10067,484.2,inhibitory
10080,484.2,inhibitory
10063,484.2,inhibitory
10083,484.3,inhibitory
10005,484.3,inhibitory
10062,484.3,inhibitory
10091,484.6,inhibitory
60,484.90000000000003,excitatory
64,485.0,excitatory
10015,486.3,inhibitory
10031,487.40000000000003,inhibitory
33,487.7,excitatory
73,487.8,excitatory
95,488.3,excitatory
2,488.6,excitatory
10012,489.0,inhibitory
27,489.2,excitatory
10072,489.40000000000003,inhibitory
10089,489.5,inhibitory
10095,489.8,inhibitory
82,489.8,excitatory
10035,489.8,inhibitory
10041,489.90000000000003,inhibitory
10065,490.1,inhibitory
38,490.2,excitatory
10056,490.3,inhibitory
10038,490.40000000000003,inhibitory
10007,490.40000000000003,inhibitory
10051,490.7,inhibitory
24,490.7,excitatory
10040,490.8,inhibitory
22,490.90000000000003,excitatory
31,490.90000000000003,excitatory
3,490.90000000000003,excitatory
10018,491.1,inhibitory
1,491.1,excitatory
29,491.2,excitatory
10054,491.40000000000003,inhibitory
10010,491.40000000000003,inhibitory
45,491.5,excitatory
92,491.5,excitatory
7,491.6,excitatory
93,491.7,excitatory
4,491.7,excitatory
25,491.7,excitatory
11,491.7,excitatory
10029,492.0,inhibitory
6,492.2,excitatory
19,492.2,excitatory
10021,492.2,inhibitory
87,492.3,excitatory
10079,492.3,inhibitory
10088,492.3,inhibitory
39,492.40000000000003,excitatory
10025,492.40000000000003,inhibitory
88,492.40000000000003,excitatory
10009,492.5,inhibitory
97,492.6,excitatory
54,492.6,excitatory
10071,492.8,inhibitory
50,492.8,excitatory
65,492.90000000000003,excitatory
10099,493.0,inhibitory
10017,493.0,inhibitory
10059,493.2,inhibitory
71,493.3,excitatory
10043,493.5,inhibitory
10086,493.7,inhibitory
46,493.7,excitatory
10045,493.7,inhibitory
10032,493.90000000000003,inhibitory
14,494.0,excitatory
37,494.1,excitatory
10093,494.2,inhibitory
10094,494.2,inhibitory
5,494.3,excitatory
10,494.6,excitatory
10003,494.7,inhibitory
8,495.2,excitatory
10039,495.40000000000003,inhibitory
96,495.8,excitatory
53,497.7,excitatory
10098,498.40000000000003,inhibitory
10075,498.5,inhibitory
10092,498.6,inhibitory
10026,498.8,inhibitory
89,499.0,excitatory
79,499.2,excitatory
10049,499.3,inhibitory
66,499.3,excitatory
10061,499.40000000000003,inhibitory
10001,499.40000000000003,inhibitory
62,499.5,excitatory
10065,499.6,inhibitory
10084,499.6,inhibitory
10096,499.6,inhibitory
55,499.6,excitatory
10069,499.6,inhibitory
58,499.7,excitatory
72,499.7,excitatory
74,499.7,excitatory
10011,499.8,inhibitory
28,500.2,excitatory
67,500.2,excitatory
40,500.2,excitatory
56,500.3,excitatory
27,500.40000000000003,excitatory
10037,500.5,inhibitory
98,500.5,excitatory
57,500.6,excitatory
10006,500.6,inhibitory
91,500.6,excitatory
10008,500.6,inhibitory
10085,500.7,inhibitory
30,500.7,excitatory
10047,500.8,inhibitory
26,500.8,excitatory
43,500.8,excitatory
10036,500.8,inhibitory
13,500.8,excitatory
10029,500.90000000000003,inhibitory
41,501.2,excitatory
10077,501.2,inhibitory
24,501.3,excitatory
48,501.5,excitatory
10012,501.5,inhibitory
77,501.6,excitatory
80,501.7,excitatory
10,501.7,excitatory
10060,501.8,inhibitory
10044,501.90000000000003,inhibitory
10002,502.0,inhibitory
81,502.1,excitatory
10035,502.1,inhibitory
10003,502.1,inhibitory
10070,502.2,inhibitory
49,502.2,excitatory
10039,502.3,inhibitory
15,502.3,excitatory
86,502.40000000000003,excitatory
17,502.40000000000003,excitatory
10080,502.5,inhibitory
10052,502.5,inhibitory
10033,502.6,inhibitory
10073,502.6,inhibitory
44,502.7,excitatory
19,502.7,excitatory
10050,502.7,inhibitory
59,502.8,excitatory
10042,502.8,inhibitory
10057,502.90000000000003,inhibitory
68,503.0,excitatory
76,503.0,excitatory
63,503.0,excitatory
35,503.1,excitatory
10076,503.1,inhibitory
8,503.3,excitatory
10024,503.40000000000003,inhibitory
78,503.6,excitatory
90,503.7,excitatory
10055,503.90000000000003,inhibitory
42,503.90000000000003,excitatory
54,504.1,excitatory
9,504.2,excitatory
70,504.6,excitatory
60,504.90000000000003,excitatory
10048,505.0,inhibitory
10091,505.0,inhibitory
10088,505.40000000000003,inhibitory
7,505.5,excitatory
10064,506.0,inhibitory
10100,506.2,inhibitory
10023,506.6,inhibitory
36,506.8,excitatory
33,506.8,excitatory
20,506.90000000000003,excitatory
39,507.1,excitatory
34,507.1,excitatory
10090,507.7,inhibitory
10019,507.90000000000003,inhibitory
10081,507.90000000000003,inhibitory
10058,508.1,inhibitory
28,508.40000000000003,excitatory
69,508.7,excitatory
10049,508.7,inhibitory
64,508.90000000000003,excitatory
10007,508.90000000000003,inhibitory
10062,509.0,inhibitory
10032,509.0,inhibitory
10094,509.0,inhibitory
10005,509.0,inhibitory
50,509.3,excitatory
10066,509.3,inhibitory
10038,509.7,inhibitory
51,509.8,excitatory
32,509.90000000000003,excitatory
61,509.90000000000003,excitatory
86,510.1,excitatory
10054,510.1,inhibitory
10089,510.1,inhibitory
10033,510.1,inhibitory
11,510.1,excitatory
82,510.2,excitatory
91,510.2,excitatory
10063,510.40000000000003,inhibitory
43,510.5,excitatory
46,510.7,excitatory
10087,511.2,inhibitory
10056,511.2,inhibitory
10053,511.3,inhibitory
66,511.5,excitatory
10097,511.6,inhibitory
71,511.6,excitatory
10025,511.6,inhibitory
10031,511.90000000000003,inhibitory
75,512.0,excitatory
10020,512.9,inhibitory
10024,513.1,inhibitory
25,513.2,excitatory
10071,513.2,inhibitory
10060,513.2,inhibitory
10006,513.3,inhibitory
10079,513.8,inhibitory
22,513.8,excitatory
18,513.8,excitatory
10026,513.9,inhibitory
10098,514.0,inhibitory
10096,514.0,inhibitory
10,514.1,excitatory
10095,514.2,inhibitory
84,514.2,excitatory
17,514.3,excitatory
89,514.5,excitatory
10017,514.6,inhibitory
31,514.9,excitatory
10074,514.9,inhibitory
87,514.9,excitatory
10012,515.1,inhibitory
95,515.2,excitatory
10067,515.4,inhibitory
10021,515.5,inhibitory
96,515.5,excitatory
10034,516.3,inhibitory
10059,516.3,inhibitory
57,516.6,excitatory
10029,516.6,inhibitory
10018,516.7,inhibitory
10043,516.9,inhibitory
10069,517.3,inhibitory
10035,517.5,inhibitory
40,517.5,excitatory
10078,517.5,inhibitory
85,517.6,excitatory
47,517.6,excitatory
99,517.9,excitatory
14,518.8,excitatory
10092,519.2,inhibitory
21,519.4,excitatory
53,519.6,excitatory
26,519.6,excitatory
49,519.7,excitatory
10100,519.8,inhibitory
10004,519.8,inhibitory
10064,520.0,inhibitory
10099,520.2,inhibitory
97,520.4,excitatory
73,520.5,excitatory
100,520.8,excitatory
83,520.9,excitatory
23,520.9,excitatory
13,521.1,excitatory
10070,521.2,inhibitory
63,521.2,excitatory
7,521.2,excitatory
68,521.5,excitatory
12,521.5,excitatory
10015,521.6,inhibitory
10011,521.6,inhibitory
58,521.6,excitatory
93,521.8,excitatory
10061,521.8,inhibitory
10077,521.9,inhibitory
77,521.9,excitatory
56,521.9,excitatory
10028,522.0,inhibitory
10045,522.0,inhibitory
80,522.2,excitatory
10037,522.3,inhibitory
3,522.5,excitatory
10048,522.6,inhibitory
78,522.6,excitatory
10016,522.7,inhibitory
10046,522.7,inhibitory
10083,522.7,inhibitory
10038,522.9,inhibitory
72,522.9,excitatory
82,523.2,excitatory
10085,523.2,inhibitory
2,523.2,excitatory
10036,523.3,inhibitory
91,523.3,excitatory
10094,523.4,inhibitory
10057,523.4,inhibitory
54,523.5,excitatory
10062,523.5,inhibitory
19,523.5,excitatory
10051,523.6,inhibitory
5,523.9,excitatory
10010,523.9,inhibitory
48,524.0,excitatory
84,524.9,excitatory
10002,525.3,inhibitory
10013,525.4,inhibitory
10041,525.9,inhibitory
10014,526.1,inhibitory
37,526.1,excitatory
25,526.4,excitatory
65,526.6,excitatory
10042,526.6,inhibitory
45,526.6,excitatory
20,526.7,excitatory
4,526.7,excitatory
10056,526.7,inhibitory
10093,526.9,inhibitory
51,527.0,excitatory
10025,527.1,inhibitory
59,527.1,excitatory
39,527.1,excitatory
10052,527.3,inhibitory
90,527.3,excitatory
76,527.3,excitatory
43,527.4,excitatory
10082,527.6,inhibitory
10075,527.8,inhibitory
62,527.8,excitatory
10027,527.9,inhibitory
10024,528.1,inhibitory
33,528.4,excitatory
41,528.5,excitatory
10039,528.6,inhibitory
15,528.7,excitatory
81,528.7,excitatory
86,528.7,excitatory
10065,528.9,inhibitory
47,529.1,excitatory
10047,529.1,inhibitory
92,529.1,excitatory
10009,529.2,inhibitory
10087,529.3,inhibitory
10084,529.3,inhibitory
10030,529.4,inhibitory
10073,529.4,inhibitory
14,529.5,excitatory
67,529.7,excitatory
7,529.8,excitatory
10022,530.0,inhibitory
10020,530.0,inhibitory
10059,530.2,inhibitory
10044,530.4,inhibitory
10079,530.4,inhibitory
1,530.6,excitatory
52,530.7,excitatory
94,530.9,excitatory
50,531.0,excitatory
10090,531.0,inhibitory
79,531.2,excitatory
10029,531.6,inhibitory
10,531.7,excitatory
10023,531.8,inhibitory
88,531.9,excitatory
70,532.3,excitatory
10076,532.4,inhibitory
3,533.2,excitatory
54,533.3,excitatory
10080,533.4,inhibitory
10067,533.6,inhibitory
10036,533.6,inhibitory
42,533.6,excitatory
37,533.7,excitatory
66,533.8,excitatory
44,534.1,excitatory
10058,534.2,inhibitory
11,534.3,excitatory
10050,534.5,inhibitory
10062,534.7,inhibitory
40,534.8,excitatory
10066,534.9,inhibitory
61,534.9,excitatory
27,534.9,excitatory
34,535.0,excitatory
60,535.0,excitatory
64,535.0,excitatory
69,535.1,excitatory
10091,535.1,inhibitory
25,535.1,excitatory
10051,535.2,inhibitory
10054,535.2,inhibitory
46,535.2,excitatory
10068,535.2,inhibitory
10017,535.3,inhibitory
24,535.3,excitatory
10055,535.4,inhibitory
32,535.5,excitatory
10072,535.5,inhibitory
16,535.9,excitatory
30,535.9,excitatory
35,536.0,excitatory
36,536.1,excitatory
10094,536.3,inhibitory
92,536.6,excitatory
97,536.7,excitatory
10085,536.7,inhibitory
10015,537.3,inhibitory
93,537.7,excitatory
10014,538.1,inhibitory
10012,538.8,inhibitory
38,539.1,excitatory
10034,539.2,inhibitory
85,539.4,excitatory
10088,539.4,inhibitory
31,539.4,excitatory
10005,539.6,inhibitory
10003,539.6,inhibitory
10071,540.1,inhibitory
48,540.1,excitatory
10060,540.2,inhibitory
10001,540.4,inhibitory
8,540.5,excitatory
10077,540.6,inhibitory
77,540.6,excitatory
55,540.6,excitatory
10090,540.8,inhibitory
10049,540.8,inhibitory
10063,540.8,inhibitory
49,540.9,excitatory
10097,541.0,inhibitory
23,541.3,excitatory
98,541.3,excitatory
74,541.4,excitatory
95,541.4,excitatory
73,541.4,excitatory
67,541.6,excitatory
10046,541.7,inhibitory
33,541.8,excitatory
10040,542.0,inhibitory
10035,542.0,inhibitory
32,542.1,excitatory
82,542.2,excitatory
10045,542.4,inhibitory
10018,542.4,inhibitory
1,542.6,excitatory
10084,543.1,inhibitory
29,543.4,excitatory
26,543.4,excitatory
21,543.5,excitatory
10074,543.7,inhibitory
19,544.1,excitatory
10070,544.2,inhibitory
10083,544.4,inhibitory
10043,544.6,inhibitory
10078,544.9,inhibitory
87,545.0,excitatory
10056,545.3,inhibitory
10008,545.6,inhibitory
10054,545.7,inhibitory
10048,545.7,inhibitory
10033,545.9,inhibitory
10075,546.0,inhibitory
22,546.2,excitatory
10028,546.2,inhibitory
10011,546.3000000000001,inhibitory
57,546.4,excitatory
10051,546.4,inhibitory
10032,546.4,inhibitory
44,546.5,excitatory
10042,546.5,inhibitory
10037,546.5,inhibitory
10019,546.6,inhibitory
53,546.7,excitatory
10058,546.7,inhibitory
10081,546.7,inhibitory
10098,546.9,inhibitory
10010,546.9,inhibitory
10059,547.0,inhibitory
45,547.0,excitatory
10099,547.0,inhibitory
10026,547.0,inhibitory
6,547.0,excitatory
10057,547.2,inhibitory
10031,547.2,inhibitory
10027,547.2,inhibitory
76,547.3000000000001,excitatory
10017,547.3000000000001,inhibitory
10002,547.4,inhibitory
39,547.4,excitatory
9,547.6,excitatory
47,547.6,excitatory
10052,547.8000000000001,inhibitory
72,548.3000000000001,excitatory
10096,549.0,inhibitory
10021,549.2,inhibitory
46,549.3000000000001,excitatory
10073,549.4,inhibitory
10044,549.5,inhibitory
23,549.8000000000001,excitatory
10091,551.2,inhibitory
10089,551.7,inhibitory
10086,551.8000000000001,inhibitory
10100,552.0,inhibitory
91,552.1,excitatory
10095,552.3000000000001,inhibitory
70,552.3000000000001,excitatory
78,552.3000000000001,excitatory
28,552.6,excitatory
17,553.1,excitatory
96,553.2,excitatory
10093,553.3000000000001,inhibitory
10053,553.5,inhibitory
10014,553.6,inhibitory
48,553.7,excitatory
10013,553.8000000000001,inhibitory
90,553.9,excitatory
83,553.9,excitatory
10092,553.9,inhibitory
65,553.9,excitatory
10004,554.0,inhibitory
52,554.1,excitatory
56,554.1,excitatory
35,554.1,excitatory
10087,555.1,inhibitory
45,555.1,excitatory
71,555.3000000000001,excitatory
10063,555.4,inhibitory
59,555.6,excitatory
62,555.8000000000001,excitatory
10002,556.0,inhibitory
60,556.4,excitatory
27,556.4,excitatory
10015,556.4,inhibitory
50,556.5,excitatory
37,556.5,excitatory
10047,556.5,inhibitory
10076,556.7,inhibitory
10061,556.9,inhibitory
69,557.0,excitatory
12,557.0,excitatory
10031,557.5,inhibitory
100,557.8000000000001,excitatory
34,557.9,excitatory
80,557.9,excitatory
82,558.0,excitatory
18,558.2,excitatory
10007,558.2,inhibitory
10056,558.3000000000001,inhibitory
10016,558.5,inhibitory
41,558.5,excitatory
47,558.7,excitatory
10037,558.7,inhibitory
10068,558.8000000000001,inhibitory
13,559.0,excitatory
10039,559.1,inhibitory
10097,559.2,inhibitory
30,559.3000000000001,excitatory
10006,559.4,inhibitory
7,559.4,excitatory
10064,559.4,inhibitory
6,559.5,excitatory
10021,559.6,inhibitory
10069,559.8000000000001,inhibitory
25,559.9,excitatory
14,559.9,excitatory
86,559.9,excitatory
67,560.0,excitatory
2,560.1,excitatory
10045,560.2,inhibitory
84,560.2,excitatory
54,560.3000000000001,excitatory
10,560.4,excitatory
10059,560.5,inhibitory
74,560.6,excitatory
10077,560.7,inhibitory
20,560.7,excitatory
10060,560.7,inhibitory
3,560.7,excitatory
10038,560.8000000000001,inhibitory
15,560.8000000000001,excitatory
42,561.0,excitatory
9,561.6,excitatory
10030,561.9,inhibitory
94,562.0,excitatory
10081,562.5,inhibitory
31,562.5,excitatory
98,562.7,excitatory
51,563.0,excitatory
10057,563.1,inhibitory
85,563.3000000000001,excitatory
99,563.6,excitatory
16,563.7,excitatory
43,563.8000000000001,excitatory
10095,564.1,inhibitory
35,564.3000000000001,excitatory
93,564.4,excitatory
38,564.4,excitatory
10058,564.5,inhibitory
44,564.7,excitatory
66,564.7,excitatory
10019,564.8000000000001,inhibitory
58,564.8000000000001,excitatory
10050,564.9,inhibitory
10041,564.9,inhibitory
10017,565.0,inhibitory
10025,565.1,inhibitory
95,565.1,excitatory
19,565.2,excitatory
10018,565.2,inhibitory
96,565.3000000000001,excitatory
10009,565.4,inhibitory
10079,565.4,inhibitory
36,565.6,excitatory
63,565.7,excitatory
6,565.7,excitatory
10082,565.8000000000001,inhibitory
83,565.9,excitatory
46,566.1,excitatory
10034,566.1,inhibitory
10023,566.3000000000001,inhibitory
75,566.3000000000001,excitatory
76,566.4,excitatory
10075,566.6,inhibitory
8,566.7,excitatory
61,567.1,excitatory
87,567.1,excitatory
15,567.1,excitatory
11,567.1,excitatory
2,567.4,excitatory
89,567.9,excitatory
10098,568.1,inhibitory
67,568.6,excitatory
49,568.8000000000001,excitatory
26,568.9,excitatory
69,569.0,excitatory
59,569.1,excitatory
10084,569.1,inhibitory
10020,569.2,inhibitory
24,569.3000000000001,excitatory
10005,569.3000000000001,inhibitory
10073,569.3000000000001,inhibitory
10027,569.3000000000001,inhibitory
68,569.5,excitatory
12,569.5,excitatory
10043,569.5,inhibitory
72,569.6,excitatory
37,569.6,excitatory
10011,569.8000000000001,inhibitory
10070,569.8000000000001,inhibitory
73,569.9,excitatory
5,570.0,excitatory
33,570.2,excitatory
10080,570.3000000000001,inhibitory
48,570.3000000000001,excitatory
10048,570.4,inhibitory
92,570.4,excitatory
10022,570.5,inhibitory
53,570.5,excitatory
10052,570.5,inhibitory
10053,570.5,inhibitory
4,570.6,excitatory
57,570.6,excitatory
10024,570.8000000000001,inhibitory
10001,570.8000000000001,inhibitory
77,570.8000000000001,excitatory
52,570.8000000000001,excitatory
29,570.9,excitatory
10066,571.0,inhibitory
10033,571.0,inhibitory
78,571.2,excitatory
32,571.2,excitatory
39,571.3000000000001,excitatory
10083,571.4,inhibitory
3,571.4,excitatory
1,571.4,excitatory
54,571.5,excitatory
70,571.5,excitatory
84,571.6,excitatory
10087,571.6,inhibitory
55,571.7,excitatory
10047,571.9,inhibitory
10037,572.2,inhibitory
6,572.2,excitatory
21,572.5,excitatory
79,572.8000000000001,excitatory
10071,572.9,inhibitory
10077,573.3000000000001,inhibitory
10090,573.3000000000001,inhibitory
10093,574.1,inhibitory
10015,574.8000000000001,inhibitory
97,574.8000000000001,excitatory
25,575.5,excitatory
10062,575.5,inhibitory
71,575.5,excitatory
28,575.9,excitatory
64,575.9,excitatory
10046,576.1,inhibitory
40,576.2,excitatory
10028,576.3000000000001,inhibitory
10078,576.3000000000001,inhibitory
10025,576.6,inhibitory
10051,576.9,inhibitory
10067,576.9,inhibitory
100,577.2,excitatory
81,577.3000000000001,excitatory
10088,577.3000000000001,inhibitory
10026,577.5,inhibitory
10054,577.5,inhibitory
7,577.6,excitatory
65,577.7,excitatory
10063,577.8000000000001,inhibitory
10050,577.8000000000001,inhibitory
34,578.3000000000001,excitatory
10045,578.4,inhibitory
55,578.4,excitatory
98,578.5,excitatory
45,578.5,excitatory
10024,578.6,inhibitory
62,578.7,excitatory
61,578.7,excitatory
10004,578.8000000000001,inhibitory
10064,578.9,inhibitory
10096,579.1,inhibitory
10,579.1,excitatory
10010,579.2,inhibitory
90,579.3000000000001,excitatory
10003,579.6,inhibitory
10019,579.9,inhibitory
70,580.0,excitatory
83,580.2,excitatory
10042,580.3000000000001,inhibitory
10029,580.5,inhibitory
10007,580.6,inhibitory
11,580.8000000000001,excitatory
10079,581.0,inhibitory
10072,581.0,inhibitory
80,581.1,excitatory
46,581.5,excitatory
10059,581.6,inhibitory
57,581.8000000000001,excitatory
10030,581.9,inhibitory
10055,581.9,inhibitory
10034,582.3000000000001,inhibitory
10048,583.3000000000001,inhibitory
10021,583.5,inhibitory
10092,583.9,inhibitory
10074,584.3000000000001,inhibitory
10089,584.8000000000001,inhibitory
10084,584.8000000000001,inhibitory
18,584.9,excitatory
12,585.1,excitatory
10049,585.2,inhibitory
10027,585.2,inhibitory
34,585.4,excitatory
10100,585.5,inhibitory
10085,585.6,inhibitory
10006,585.6,inhibitory
29,585.6,excitatory
78,585.9,excitatory
82,585.9,excitatory
44,586.0,excitatory
41,586.0,excitatory
36,586.0,excitatory
10008,586.0,inhibitory
10044,586.1,inhibitory
42,586.2,excitatory
56,586.3000000000001,excitatory
10022,586.3000000000001,inhibitory
30,586.3000000000001,excitatory
63,586.3000000000001,excitatory
10047,586.4,inhibitory
10036,586.4,inhibitory
10060,586.8000000000001,inhibitory
10061,586.9,inhibitory
10099,587.0,inhibitory
10075,587.1,inhibitory
14,587.3000000000001,excitatory
93,587.6,excitatory
60,588.0,excitatory
31,588.7,excitatory
10095,589.8000000000001,inhibitory
85,590.3000000000001,excitatory
10011,590.4,inhibitory
10035,590.6,inhibitory
10013,590.6,inhibitory
10094,590.8000000000001,inhibitory
55,590.9,excitatory
10031,590.9,inhibitory
91,591.0,excitatory
10083,591.1,inhibitory
19,591.2,excitatory
13,591.3000000000001,excitatory
49,591.4,excitatory
65,591.5,excitatory
10093,591.7,inhibitory
10069,591.9,inhibitory
10026,592.1,inhibitory
10056,592.1,inhibitory
47,592.1,excitatory
10058,592.2,inhibitory
39,592.3000000000001,excitatory
10052,592.3000000000001,inhibitory
10009,592.4,inhibitory
33,592.4,excitatory
10016,592.5,inhibitory
10014,592.5,inhibitory
17,592.5,excitatory
78,592.6,excitatory
16,592.8000000000001,excitatory
10073,592.8000000000001,inhibitory
10066,592.8000000000001,inhibitory
62,592.9,excitatory
20,593.0,excitatory
10081,593.1,inhibitory
10067,593.2,inhibitory
10046,593.2,inhibitory
96,593.3000000000001,excitatory
86,593.3000000000001,excitatory
87,593.4,excitatory
10039,593.4,inhibitory
10018,593.4,inhibitory
75,593.5,excitatory
10057,593.5,inhibitory
37,593.5,excitatory
79,593.5,excitatory
92,593.6,excitatory
10010,593.7,inhibitory
10070,593.8000000000001,inhibitory
10090,593.8000000000001,inhibitory
48,593.9,excitatory
10096,594.1,inhibitory
89,594.2,excitatory
10021,594.2,inhibitory
10086,594.2,inhibitory
38,594.3000000000001,excitatory
66,594.3000000000001,excitatory
10087,594.3000000000001,inhibitory
84,594.5,excitatory
10065,594.5,inhibitory
1,596.1,excitatory
10029,596.2,inhibitory
10017,596.6,inhibitory
72,596.7,excitatory
10042,596.8000000000001,inhibitory
21,596.9,excitatory
10023,597.1,inhibitory
54,597.1,excitatory
50,597.1,excitatory
73,597.9,excitatory
24,598.1,excitatory
25,598.2,excitatory
10040,598.3000000000001,inhibitory
43,598.3000000000001,excitatory
63,598.5,excitatory
10038,598.5,inhibitory
76,598.6,excitatory
28,598.6,excitatory
77,598.7,excitatory
10097,598.9,inhibitory
10002,598.9,inhibitory
10007,599.0,inhibitory
10005,599.0,inhibitory
100,599.1,excitatory
18,599.1,excitatory
44,599.1,excitatory
53,599.3000000000001,excitatory
10055,599.3000000000001,inhibitory
88,599.4,excitatory
10091,599.4,inhibitory
58,599.5,excitatory
10071,599.7,inhibitory
67,599.7,excitatory
68,599.8000000000001,excitatory
10082,599.8000000000001,inhibitory
10001,599.8000000000001,inhibitory
41,600.0,excitatory
10074,600.0,inhibitory
10076,600.0,inhibitory
10041,600.1,inhibitory
51,600.1,excitatory
10032,600.1,inhibitory
10043,600.1,inhibitory
70,600.2,excitatory
10008,600.2,inhibitory
6,600.2,excitatory
99,600.3000000000001,excitatory
71,600.4,excitatory
10100,600.4,inhibitory
57,600.4,excitatory
10098,600.5,inhibitory
61,600.5,excitatory
42,600.5,excitatory
13,600.6,excitatory
32,600.6,excitatory
10059,600.6,inhibitory
5,600.7,excitatory
10072,600.7,inhibitory
60,600.8000000000001,excitatory
10050,601.0,inhibitory
10019,601.0,inhibitory
10061,601.1,inhibitory
10031,601.1,inhibitory
26,601.2,excitatory
87,601.3000000000001,excitatory
10045,601.5,inhibitory
64,601.5,excitatory
23,602.4,excitatory
59,602.8000000000001,excitatory
10003,603.4,inhibitory
11,605.1,excitatory
3,605.3000000000001,excitatory
52,605.4,excitatory
47,605.5,excitatory
46,606.6,excitatory
10066,606.7,inhibitory
2,606.7,excitatory
7,606.8000000000001,excitatory
15,607.0,excitatory
10015,607.2,inhibitory
12,607.2,excitatory
98,607.2,excitatory
78,607.5,excitatory
90,607.5,excitatory
14,607.5,excitatory
10088,607.6,inhibitory
8,607.6,excitatory
